modality,index,title,creator,cluster,cluster_prob
poem,1343,M'Fingal - Canto IV,John Trumbull,3,0.7283215
poem,1344,The Owl And The Sparrow,John Trumbull,3,0.7107371
poem,1345,Tunbridge Wells,John Wilmot,4,0.71340764
poem,1346,Love and Life,John Wilmot,2,0.37679368
poem,1347,To This Moment a Rebel,John Wilmot,1,0.81169474
poem,1348,A Letter from Artemesia in the Town to Chloe in the Country,John Wilmot,3,0.6166054
poem,1349,A Woman's Honour,John Wilmot,2,0.6363394
poem,1350,All My Past Life...,John Wilmot,2,0.41641337
poem,1351,"Stella's Birthday March 13, 1719",Jonathan Swift,0,0.4602306
poem,1352,Verses on the Death of Doctor Swift,Jonathan Swift,1,0.7052907
poem,1353,Advice to the Grub Street Verse-writers,Jonathan Swift,3,0.4109202
poem,1354,Verses On A Butterfly,Joseph Warton,3,0.48890376
poem,1355,Easter,Joyce Kilmer,2,0.3053367
poem,1356,The Cathedral of Rheims,Joyce Kilmer,2,0.2411434
poem,1357,Mid-ocean in War-time,Joyce Kilmer,1,0.4022888
poem,1358,Gates and Doors,Joyce Kilmer,1,0.4677477
poem,1359,Easter Week,Joyce Kilmer,0,0.54702586
poem,1360,"Father Gerard Hopkins, S. J.",Joyce Kilmer,1,0.6766098
poem,1361,Thanksgiving,Joyce Kilmer,0,0.5026756
poem,1362,Roses,Joyce Kilmer,4,0.5719669
poem,1363,Apology,Joyce Kilmer,0,0.5725975
poem,1364,To a Blackbird and His Mate Who Died in the Spring,Joyce Kilmer,0,0.62665176
poem,1365,In Memory,Joyce Kilmer,1,0.76339555
poem,1366,In Memory of Rupert Brooke,Joyce Kilmer,0,0.6185533
poem,1367,The New School,Joyce Kilmer,0,0.5499034
poem,1368,Trees,Joyce Kilmer,1,0.81252223
poem,1369,As Winds That Blow Against A Star,Joyce Kilmer,1,0.8869177
poem,1370,Stars,Joyce Kilmer,3,0.7044475
poem,1371,Mother's Day Proclamation,Julia Ward Howe,4,0.77018684
poem,1372,Mother Mind,Julia Ward Howe,1,0.3999213
poem,1373,My Last Dance,Julia Ward Howe,4,0.15559626
poem,1374,"An Evening Thought: Salvation by Christ, with Penetential Cries",Jupiter Hammon,2,0.4724704
poem,1375,"Content, To My Dearest Lucasia",Katherine Philips,2,0.6274839
poem,1376,"To my dear Sister, Mrs. C. P. on her Nuptial",Katherine Philips,1,0.8716403
poem,1377,A Retir'd Friendship,Katherine Philips,1,0.5520297
poem,1378,6th April 1651 L'Amitie: To Mrs. M. Awbrey,Katherine Philips,2,0.57620364
poem,1379,To One Persuading A Lady To Marriage,Katherine Philips,2,0.4997307
poem,1380,Epitaph on her Son H. P.,Katherine Philips,3,0.5805604
poem,1381,"Friendships Mystery, To My Dearest Lucasia",Katherine Philips,1,0.48772687
poem,1382,In memory of that excellent person Mrs. Mary Lloyd of Bodidrist in Denbigh-shire,Katherine Philips,4,0.7459015
poem,1383,In Memory of F.P.,Katherine Philips,2,0.3545009
poem,1384,From The Ladies Defence,Lady Mary Chudleigh,2,0.5595154
poem,1385,Lays of Sorrow,Lewis Carroll,2,0.48136926
poem,1386,The Palace of Humbug,Lewis Carroll,4,0.7350645
poem,1387,Another Acrostic ( In the style of Father William ),Lewis Carroll,1,0.49603832
poem,1388,A Game of Fives,Lewis Carroll,2,0.5541346
poem,1389,Brother And Sister,Lewis Carroll,2,0.5860529
poem,1390,"You Are Old, Father William",Lewis Carroll,0,0.6577436
poem,1391,A Sea Dirge,Lewis Carroll,0,0.2647848
poem,1392,A Valentine,Lewis Carroll,1,0.52050006
poem,1393,Phantasmagoria CANTO VII ( Sad Souvenaunce ),Lewis Carroll,3,0.5699613
poem,1394,Sea Dreams,Lord Alfred Tennyson,0,0.5984528
poem,1395,The Grandmother,Lord Alfred Tennyson,3,0.35527736
poem,1396,"In Memoriam A. H. H.: 7. Dark house, by which once more I s",Lord Alfred Tennyson,0,0.3225366
poem,1397,Enoch Arden,Lord Alfred Tennyson,1,0.285717
poem,1398,The Flower,Lord Alfred Tennyson,3,0.7803964
poem,1399,In Memoriam A. H. H.: 121. Sad Hesper o'er the buried sun,Lord Alfred Tennyson,1,0.62841034
poem,1400,"Move Eastward, Happy Earth",Lord Alfred Tennyson,1,0.58730733
poem,1401,Memoriam A. H. H.: 44. How fares it with the happy dead?,Lord Alfred Tennyson,0,0.60865116
poem,1402,The Talking Oak,Lord Alfred Tennyson,2,0.768518
poem,1403,In Memoriam A. H. H.: 131. O living will that shalt endure,Lord Alfred Tennyson,4,0.33511096
poem,1404,The Marriage Of Geraint,Lord Alfred Tennyson,3,0.807677
poem,1405,Demeter And Persephone,Lord Alfred Tennyson,1,0.2987398
poem,1406,Of Old Sat Freedom on the Heights,Lord Alfred Tennyson,3,0.57305896
poem,1407,In Memoriam 131: O Living Will That Shalt Endure,Lord Alfred Tennyson,4,0.3612761
poem,1408,Gareth And Lynette,Lord Alfred Tennyson,3,0.5382071
poem,1409,To E. Fitzgerald: Tiresias,Lord Alfred Tennyson,0,0.525292
poem,1410,A Farewell,Lord Alfred Tennyson,0,0.43518996
poem,1411,Cradle Song,Lord Alfred Tennyson,2,0.4998216
poem,1412,Home They Brought Her Warrior Dead,Lord Alfred Tennyson,1,0.8786067
poem,1413,"O Beauty, Passing Beauty!",Lord Alfred Tennyson,2,0.5854296
poem,1414,Balin and Balan,Lord Alfred Tennyson,4,0.5238837
poem,1415,The Progress of Spring,Lord Alfred Tennyson,3,0.53445834
poem,1416,Guinevere,Lord Alfred Tennyson,3,0.83589524
poem,1417,Locksley Hall,Lord Alfred Tennyson,3,0.72480625
poem,1418,Geraint And Enid,Lord Alfred Tennyson,0,0.52201647
poem,1419,The Princess (part 4),Lord Alfred Tennyson,1,0.39844084
poem,1420,In Memoriam A. H. H.: 82. I wage not any feud with death,Lord Alfred Tennyson,1,0.58865297
poem,1421,The Princess: A Medley: Home they Brought her Warrior Dead,Lord Alfred Tennyson,1,0.8585228
poem,1422,Alfred Lord Tennyson - The Coming Of Arthur,Lord Alfred Tennyson,3,0.6586771
poem,1423,The Princess (part 3),Lord Alfred Tennyson,2,0.56289375
poem,1424,Lucretius,Lord Alfred Tennyson,3,0.3352533
poem,1425,Of Old Sat Freedom,Lord Alfred Tennyson,3,0.55759686
poem,1426,The Princess (part 7),Lord Alfred Tennyson,3,0.42621
poem,1427,"In Memoriam A. H. H. Obiit MDCCCXXXIII: 3. O Sorrow, cruel",Lord Alfred Tennyson,2,0.2768855
poem,1428,And ask ye why these sad tears stream?,Lord Alfred Tennyson,4,0.60364145
poem,1429,The Last Tournament,Lord Alfred Tennyson,3,0.38128257
poem,1430,Idylls of the King: The Last Tournament (excerpt),Lord Alfred Tennyson,3,0.35786974
poem,1431,Pelleas And Ettarre,Lord Alfred Tennyson,4,0.5585363
poem,1432,Spring,Lord Alfred Tennyson,2,0.50668526
poem,1433,"In Memoriam 3: O Sorrow, Cruel Fellowship",Lord Alfred Tennyson,2,0.27474403
poem,1434,In Memoriam 82: I Wage Not Any Feud With Death,Lord Alfred Tennyson,1,0.5787952
poem,1435,The Princess (part 5),Lord Alfred Tennyson,1,0.7927259
poem,1436,In Memoriam A. H. H.: 78. Again at Christmas did we weave,Lord Alfred Tennyson,1,0.8382714
poem,1437,Memoriam A. H. H.: 67. When on my bed the moonlight fall,Lord Alfred Tennyson,0,0.5063483
poem,1438,The Revenge - A Ballad of the Fleet,Lord Alfred Tennyson,4,0.6510216
poem,1439,The Rose Family - Song 1,Louisa May Alcott,1,0.8541726
poem,1440,"From The Short Story A Christmas Dream, And How It Came True",Louisa May Alcott,1,0.8999125
poem,1441,The Rose Family - Song II,Louisa May Alcott,4,0.57030725
poem,1442,From The Short Story Shadow-Children,Louisa May Alcott,2,0.12800014
poem,1443,To the Memory of Henry Welles Livingston,"Major Henry Livingston, Jr.",0,0.714906
poem,1444,Epithalamium: A Marriage Poem,"Major Henry Livingston, Jr.",1,0.41802555
poem,1445,1819 New Year's Carrier's Address,"Major Henry Livingston, Jr.",1,1.0
poem,1446,The Dance,"Major Henry Livingston, Jr.",2,0.5292817
poem,1447,On my Sister Joanna's Entrance into Her 33rd Year,"Major Henry Livingston, Jr.",1,0.2982961
poem,1448,To the Memory of Sarah Livingston,"Major Henry Livingston, Jr.",4,0.49397963
poem,1449,An Elegy on the Death of Montgomery Tappen,"Major Henry Livingston, Jr.",3,0.52018034
poem,1450,A Sweltering Day In Australia,Mark Twain,3,0.70506036
poem,1451,Come Home!,Mary Elizabeth Coleridge,2,0.6489573
poem,1452,We Never Said Farewell,Mary Elizabeth Coleridge,2,0.59483707
poem,1453,To Memory,Mary Elizabeth Coleridge,2,0.57409596
poem,1454,Sohrab and Rustum,Matthew Arnold,0,0.27104592
poem,1455,Hayeswater,Matthew Arnold,3,0.62934434
poem,1456,"Thyrsis, a Monody",Matthew Arnold,0,0.7222365
poem,1457,Obermann Once More,Matthew Arnold,2,0.5151088
poem,1458,The Strayed Reveller,Matthew Arnold,3,0.5121205
poem,1459,The Buried Life,Matthew Arnold,1,0.59564686
poem,1460,The Scholar Gypsy,Matthew Arnold,0,0.65375614
poem,1461,"Strayed Reveller, The",Matthew Arnold,3,0.4737705
poem,1462,Mycerinus,Matthew Arnold,3,0.5886796
poem,1463,"Buried Life, The",Matthew Arnold,1,0.59408915
poem,1464,"A Letter to Lady Margaret Cavendish Holles-Harley, when a Child",Matthew Prior,4,0.74113965
poem,1465,"To a Child of Quality, Five Years Old, 1704. The Author then Forty",Matthew Prior,3,0.8009493
poem,1466,"On My Birthday, July 21",Matthew Prior,1,0.7480377
poem,1467,Sonnet LVI: When Like an Eaglet,Michael Drayton,0,0.44264096
poem,1468,Sonnet LXI: Since There's No Help,Michael Drayton,2,0.5859724
poem,1469,Sonnet XXV: O Why Should Nature,Michael Drayton,4,0.4669453
poem,1470,Sonnet XXXVI: Thou Purblind Boy,Michael Drayton,2,0.69955826
poem,1471,Sonnet X: To Nothing Fitter,Michael Drayton,3,0.43372804
poem,1472,To the Reader of These Sonnets,Michael Drayton,2,0.41240537
poem,1473,Sonnet XLI: Why Do I Speak of Joy,Michael Drayton,3,0.44442886
poem,1474,Sonnet XLIII: Why Should Your Fair Eyes,Michael Drayton,3,0.8163493
poem,1475,Sonnet XXI: A Witless Galant,Michael Drayton,2,0.73802614
poem,1476,"Ode to the Cambro-Britons and their Harp, His Ballad of Agi",Michael Drayton,3,0.42561936
poem,1477,"Sonnet XXII: Love, Banish'd Heav'n",Michael Drayton,2,0.3290586
poem,1478,Sonnet XXII: With Fools and Children,Michael Drayton,2,0.32653028
poem,1479,Sonnet XXXI: Methinks I See,Michael Drayton,3,0.57575154
poem,1480,Sonnet LXII: When First I Ended,Michael Drayton,0,0.52092344
poem,1481,Sonnet LII: What? Dost Thou Mean,Michael Drayton,2,0.5842185
poem,1482,Sonnet LIV: Yet Read at Last,Michael Drayton,3,0.3857258
poem,1483,Sonnet XVI: Mongst All the Creatures,Michael Drayton,3,0.5574436
poem,1484,Sonnet XX: An Evil Spirit,Michael Drayton,4,0.7231742
poem,1485,Sonnet XLIX: Thou Leaden Brain,Michael Drayton,0,0.3300085
poem,1486,Sonnet XLII: Some Men There Be,Michael Drayton,2,0.66791356
poem,1487,"Sonnet XXXV: Some, Misbelieving",Michael Drayton,3,0.5590519
poem,1488,"Sonnet XXXIV: Marvel Not, Love",Michael Drayton,3,0.63757396
poem,1489,Sonnet XII: That Learned Father,Michael Drayton,3,0.4185635
poem,1490,Sonnet VIII: There's Nothing Grieves Me,Michael Drayton,0,0.521775
poem,1491,Sonnet VII: Love in a Humour,Michael Drayton,2,0.20644605
poem,1492,"Idea XX: An evil spirit, your beauty, haunts me still",Michael Drayton,4,0.7047512
poem,1493,Sonnet IX: As Other Men,Michael Drayton,3,0.35853827
poem,1494,"Sonnet XLV: Muses, Which Sadly Sit",Michael Drayton,3,0.21228844
poem,1495,Sonnet XI: You Not Alone,Michael Drayton,1,0.5391121
poem,1496,Sonnet XXVI: I Ever Love,Michael Drayton,0,0.52858233
poem,1497,Sonnet XL: My Heart the Anvil,Michael Drayton,3,0.20985377
poem,1498,Sonnet LIII: Clear Anker,Michael Drayton,1,0.6228564
poem,1499,Sonnet XIX: You Cannot Love,Michael Drayton,2,0.47989357
poem,1500,"Sonnet XVII: Stay, Speedy Time",Michael Drayton,0,0.5008587
poem,1501,Sonnet XLVI: Plain-Path'd Experience,Michael Drayton,0,0.22208828
poem,1502,Sonnet IV: Bright Star of Beauty,Michael Drayton,3,0.6840658
poem,1503,Sonnet LVIII: In Former Times,Michael Drayton,0,0.43248963
poem,1504,Sonnet I: Like an Advent'rous Seafarer,Michael Drayton,4,0.31706876
poem,1505,Sonnet XV: Since to Obtain Thee,Michael Drayton,3,0.43457085
poem,1506,Sonnet LIX: As Love and I,Michael Drayton,2,0.7172392
poem,1507,"Sonnet XXXVIII: Sitting Alone, Love",Michael Drayton,2,0.61177087
poem,1508,"Sonnet XXXIX: Some, When in Rhyme",Michael Drayton,1,0.83471423
poem,1509,Sonnet XXVIII: To Such As Say,Michael Drayton,2,0.79161596
poem,1510,When Lovely Woman Stoops To Folly,Oliver Goldsmith,2,0.49413252
poem,1511,The Deserted Village,Oliver Goldsmith,0,0.3571248
poem,1512,An Elegy On The Death Of A Mad Dog,Oliver Goldsmith,0,0.47856635
poem,1513,The Old Man Dreams,Oliver Wendell Holmes,0,0.39946133
poem,1514,The Height of the Ridiculous,Oliver Wendell Holmes,4,0.7805656
poem,1515,Brother Jonathan's Lament,Oliver Wendell Holmes,0,0.5913168
poem,1516,A Parody on “A Psalm of Life”,Oliver Wendell Holmes,0,0.40004265
poem,1517,Bill and Joe,Oliver Wendell Holmes,3,0.44775724
poem,1518,Dorothy Q.,Oliver Wendell Holmes,2,0.54057235
poem,1519,The Flower of Liberty,Oliver Wendell Holmes,0,0.47390598
poem,1520,A Farewell to Agassiz,Oliver Wendell Holmes,4,0.5996479
poem,1521,CHARMIDES,Oscar Wilde,4,0.16802013
poem,1522,The Ballad Of Reading Gaol,Oscar Wilde,0,0.4272759
poem,1523,Easter Day,Oscar Wilde,3,0.6066582
poem,1524,To My Wife - With A Copy Of My Poems,Oscar Wilde,3,0.6101157
poem,1525,Ballade De Marguerite (Normande),Oscar Wilde,3,0.80225015
poem,1526,"Nay, Lord, not thus! white lilies in the spring,",Oscar Wilde,3,0.6030868
poem,1527,Roses And Rue,Oscar Wilde,2,0.6325742
poem,1528,Serenade (For Music),Oscar Wilde,0,0.3810432
poem,1529,ENDYMION (For music),Oscar Wilde,1,0.3126123
poem,1530,From Spring Days To Winter (For Music),Oscar Wilde,2,0.48908144
poem,1531,My Little March Girl,Paul Laurence Dunbar,0,0.32489014
poem,1532,Encouraged,Paul Laurence Dunbar,2,0.721617
poem,1533,Sympathy,Paul Laurence Dunbar,2,0.25772327
poem,1534,Encouragement,Paul Laurence Dunbar,3,0.70709074
poem,1535,Little Brown Baby,Paul Laurence Dunbar,3,0.48629957
poem,1536,Summer in the South,Paul Laurence Dunbar,4,0.49207687
poem,1537,Merry Autumn,Paul Laurence Dunbar,1,0.3368541
poem,1538,Common Things,Paul Laurence Dunbar,0,0.3658132
poem,1539,Life's Tragedy,Paul Laurence Dunbar,1,0.73375046
poem,1540,On the Universality and Other Attributes of the God of Nature,Philip Freneau,1,0.68816364
poem,1541,On Retirement,Philip Freneau,0,0.47236735
poem,1542,Song of Thyrsis,Philip Freneau,2,0.5079286
poem,1543,To the Memory of the Brave Americans,Philip Freneau,3,0.39217275
poem,1544,Goliath Of Gath,Phillis Wheatley,0,0.41951984
poem,1545,On the Death of the Rev. Dr. Sewell,Phillis Wheatley,4,0.26130968
poem,1546,Niobe in Distress,Phillis Wheatley,3,0.57896054
poem,1547,To a Gentleman and Lady on the Death of the Lady's Brother and Sister,Phillis Wheatley,1,0.40721685
poem,1548,An Hymn To Humanity (To S.P.G. Esp),Phillis Wheatley,3,0.50030947
poem,1549,To The Honourable T. H. Esq; On the Death Of His Daughter,Phillis Wheatley,2,0.6386734
poem,1550,A Funeral Poem on the Death of C.E.,Phillis Wheatley,3,0.52481884
poem,1551,To a Lady and Her Children,Phillis Wheatley,0,0.541842
poem,1552,On The Death Of J. C. An Infant,Phillis Wheatley,1,0.23286426
poem,1553, Thoughts On The Works Of Providence,Phillis Wheatley,1,0.6466223
poem,1554,To A Lady On The Death Of The Three Relations,Phillis Wheatley,1,0.49231327
poem,1555,To A Lady On The Death Of Her Husband,Phillis Wheatley,3,0.4152609
poem,1556,Loss And Gain,Ralph Waldo Emerson,3,0.6450074
poem,1557,Celestial Love,Ralph Waldo Emerson,1,0.43620795
poem,1558,Mithridates,Ralph Waldo Emerson,0,0.6635444
poem,1559,Ode To Beauty,Ralph Waldo Emerson,2,0.54843175
poem,1560,To Eva,Ralph Waldo Emerson,1,0.52282166
poem,1561,Divine Epigrams: On the Miracle of the Multiplied Loaves,Richard Crashaw,2,0.37168014
poem,1562,"To the Name above every Name, the Name of Jesus",Richard Crashaw,1,0.47776437
poem,1563,An Epitaph upon Husband and Wife,Richard Crashaw,1,0.6937703
poem,1564,"Divine Epigrams: To our Lord, upon the Water Made Wine",Richard Crashaw,0,0.3925293
poem,1565,A Hymn to the Name and Honour of the Admirable Saint Teresa,Richard Crashaw,2,0.64724076
poem,1566,But Men Loved Darkness rather than Light,Richard Crashaw,3,0.22222787
poem,1567,Prayer,Richard Crashaw,3,0.6605569
poem,1568,The Rose,Richard Lovelace,4,0.4753685
poem,1569,Hervé Riel,Robert Browning,2,0.581378
poem,1570,"Home-Thoughts, From the Sea",Robert Browning,4,0.5549569
poem,1571,Summum Bonum,Robert Browning,3,0.6241634
poem,1572,"""De Gustibus--""",Robert Browning,0,0.58232415
poem,1573,"An Epistle: Containing the Strange Medical Experience of Karshish, the Arab Physician",Robert Browning,3,0.65116024
poem,1574,The Glove,Robert Browning,1,0.82102066
poem,1575,The Englishman in Italy,Robert Browning,4,0.69943035
poem,1576,The Last Ride Together,Robert Browning,0,0.3389876
poem,1577,Protus,Robert Browning,2,0.42929775
poem,1578,The Pied Piper of Hamelin: A Child's Story,Robert Browning,2,0.610847
poem,1579,A Wall,Robert Browning,0,0.33721542
poem,1580,Why I am a Liberal,Robert Browning,0,0.50092626
poem,1581,A Toccata of Galuppi's,Robert Browning,4,0.9077696
poem,1582,A Grammarian's Funeral : Shortly After the Revival of Learning in Europe,Robert Browning,3,0.622993
poem,1583,The Heretic's Tragedy: A Middle-Age Interlude,Robert Browning,0,0.7221984
poem,1584,Incident of the French Camp,Robert Browning,0,0.1984855
poem,1585,Love Among the Ruins,Robert Browning,1,0.60588634
poem,1586,A Woman's Last Word,Robert Browning,1,0.6300559
poem,1587,The Lost Leader,Robert Browning,0,0.66178465
poem,1588,Apparent Failure,Robert Browning,4,0.5545666
poem,1589,In a Gondola,Robert Browning,3,0.46468937
poem,1590,Porphyria's Lover,Robert Browning,4,0.6100583
poem,1591,How They Brought the Good News From Ghent to Aix,Robert Browning,2,0.3370784
poem,1592,Misconceptions,Robert Browning,1,0.6995015
poem,1593,Natural Magic,Robert Browning,0,0.7188112
poem,1594,Apparitions,Robert Browning,1,0.634299
poem,1595,Songs From Pippa Passes,Robert Browning,0,0.73510134
poem,1596,Fears and Scruples,Robert Browning,2,0.5442364
poem,1597,The Patriot: An Old Story,Robert Browning,0,0.64522624
poem,1598,Memorabilia,Robert Browning,0,0.66798246
poem,1599,"Epilogue to ""Asolando""",Robert Browning,0,0.5904745
poem,1600,"Home Thoughts, From Abroad",Robert Browning,0,0.58012784
poem,1601,"Caliban upon Setebos; or, Natural Theology in the Island",Robert Browning,4,0.58684266
poem,1602,Saul,Robert Browning,0,0.6247083
poem,1603,A Pretty Woman,Robert Browning,2,0.6119981
poem,1604,My Last Duchess,Robert Browning,1,0.6819004
poem,1605,The Laboratory (Ancien Regime),Robert Browning,2,0.27102268
poem,1606,A Light Woman,Robert Browning,2,0.5855316
poem,1607,The Statue and the Bust,Robert Browning,4,0.7737843
poem,1608,Pheidippides,Robert Browning,3,0.55771995
poem,1609,Youth and Art,Robert Browning,2,0.1970014
poem,1610,Prospice,Robert Browning,0,0.3604089
poem,1611,Count Gismond,Robert Browning,3,0.5650712
poem,1612,Time's Revenges,Robert Browning,3,0.6273173
poem,1613,The Flight of the Duchess,Robert Browning,2,0.46614355
poem,1614,Tray,Robert Browning,1,0.80801475
poem,1615,"A Tale (Epilogue to ""The Two Poets of Croisic."")",Robert Browning,0,0.45379812
poem,1616,Cavalier Tunes,Robert Browning,3,0.5905751
poem,1617,A Face,Robert Browning,4,0.61213934
poem,1618,Instans Tyrannus,Robert Browning,0,0.48365104
poem,1619,"The Bishop Orders His Tomb at Saint Praxed's Church (Rome, 15--)",Robert Browning,0,0.48406833
poem,1620,Up at a Villa--Down in the City,Robert Browning,4,0.88776404
poem,1621,"Andrea Del Sarto (Called ""the Faultless Painter"")",Robert Browning,3,0.40795195
poem,1622,Childe Roland to the Dark Tower Came,Robert Browning,0,0.39789528
poem,1623,Waring,Robert Browning,2,0.5557726
poem,1624,My Star,Robert Browning,3,0.4600901
poem,1625,Evelyn Hope,Robert Browning,3,0.6490928
poem,1626,Confessions,Robert Browning,0,0.33714026
poem,1627,The Boy and the Angel,Robert Browning,4,0.5709642
poem,1628,The Italian in England,Robert Browning,4,0.6063063
poem,1629,Abt Vogler: After he has been extemporizing upon the musical instrument of his invention,Robert Browning,1,0.77262163
poem,1630,Rabbi Ben Ezra,Robert Browning,0,0.6413524
poem,1631,One Word More: To E.B.B.,Robert Browning,4,0.59474915
poem,1632,Mesmerism,Robert Browning,2,0.38932186
poem,1633,The Twins,Robert Browning,0,0.6197152
poem,1634,Holy-Cross Day,Robert Browning,3,0.5828581
poem,1635,292. Song—Farewell to the Highlands,Robert Burns,0,0.4072504
